"activity" "subject" "measurement" "mean"
"WALKING" 2 "time.BodyGyroJerk.std.Z" -0.674611933293046
"WALKING" 3 "time.BodyGyroJerk.std.Z" -0.743028500565982
"WALKING" 4 "time.BodyGyroJerk.std.Z" -0.790578254329897
"WALKING" 5 "time.BodyGyroJerk.std.Z" -0.564680771249007
"WALKING" 6 "time.BodyGyroJerk.std.Z" -0.70638507157161
"WALKING_DOWNSTAIRS" 10 "time.BodyGyroJerk.std.Z" -0.611026435705128
"WALKING_DOWNSTAIRS" 12 "time.BodyGyroJerk.std.Z" -0.775458577365591
"WALKING_DOWNSTAIRS" 14 "time.BodyGyroJerk.std.Z" -0.525451416913115
"WALKING_DOWNSTAIRS" 15 "time.BodyGyroJerk.std.Z" -0.795626198384146
"WALKING_DOWNSTAIRS" 16 "time.BodyGyroJerk.std.Z" -0.837039926065574
"WALKING_DOWNSTAIRS" 17 "time.BodyGyroJerk.std.Z" -0.993543291041667
"WALKING_UPSTAIRS" 4 "time.BodyGyroJerk.std.Z" -0.681795418349593
"WALKING_UPSTAIRS" 6 "time.BodyGyroJerk.std.Z" -0.0509923894251685
"WALKING_UPSTAIRS" 7 "time.BodyGyroJerk.std.Z" -0.750808705594156
"WALKING_UPSTAIRS" 8 "time.BodyGyroJerk.std.Z" -0.695970301754448
"WALKING_UPSTAIRS" 9 "time.BodyGyroJerk.std.Z" -0.744656038298611
"WALKING_UPSTAIRS" 10 "time.BodyGyroJerk.std.Z" -0.982318139166667
"WALKING_UPSTAIRS" 11 "time.BodyGyroJerk.std.Z" -0.795490882468354
"WALKING_UPSTAIRS" 14 "time.BodyGyroJerk.std.Z" -0.986841167088608
"LAYING" 20 "time.BodyAccMag.mean" -0.452429326099846
"LAYING" 24 "time.BodyAccMag.mean" -0.620032665162467
"LAYING" 27 "time.BodyAccMag.mean" -0.535726883050671
"LAYING" 28 "time.BodyAccMag.mean" -0.610030902501309
"LAYING" 29 "time.BodyAccMag.mean" -0.553585593347965
"LAYING" 30 "time.BodyAccMag.mean" -0.538131194183003
"SITTING" 12 "time.BodyAccMag.mean" -0.485419876919403
"SITTING" 13 "time.BodyAccMag.mean" -0.539871637249541
"SITTING" 17 "time.BodyAccMag.mean" -0.506906000020438
"SITTING" 18 "time.BodyAccMag.mean" -0.963685834333333
"SITTING" 19 "time.BodyAccMag.mean" -0.531507362111361
"SITTING" 21 "time.BodyAccMag.mean" -0.620309259553676
"SITTING" 22 "time.BodyAccMag.mean" -0.597799544011717
"STANDING" 18 "time.BodyAccMag.mean" -0.630947459700599
"STANDING" 20 "time.BodyAccMag.mean" -0.56833411675101
"STANDING" 22 "time.BodyAccMag.mean" -0.353264495414634
"STANDING" 23 "time.BodyAccMag.mean" -0.532754757205108
"STANDING" 25 "time.BodyAccMag.mean" -0.583377749713936
"STANDING" 26 "time.BodyAccMag.mean" -0.600932264175765
"STANDING" 27 "time.BodyAccMag.mean" -0.980278693846154
"WALKING" 1 "time.BodyAccMag.mean" -0.453632943768818
"WALKING" 2 "time.BodyAccMag.mean" -0.535281800541722
"WALKING" 3 "time.BodyAccMag.mean" -0.563140802770059
"WALKING" 4 "time.BodyAccMag.mean" -0.637532979814948
"WALKING" 5 "time.BodyAccMag.mean" -0.460866415568709
"WALKING" 6 "time.BodyAccMag.mean" -0.619147950475381
"WALKING_DOWNSTAIRS" 10 "time.BodyAccMag.mean" -0.384739666615641
"WALKING_DOWNSTAIRS" 12 "time.BodyAccMag.mean" -0.613018446822043
"WALKING_DOWNSTAIRS" 14 "time.BodyAccMag.mean" -0.29092762277541
"WALKING_DOWNSTAIRS" 15 "time.BodyAccMag.mean" -0.527285352000488
"WALKING_DOWNSTAIRS" 16 "time.BodyAccMag.mean" -0.616131116889044
"WALKING_DOWNSTAIRS" 17 "time.BodyAccMag.mean" -0.97810887125
"WALKING_UPSTAIRS" 4 "time.BodyAccMag.mean" -0.441789745892683
"WALKING_UPSTAIRS" 6 "time.BodyAccMag.mean" -0.0554082692382022
"WALKING_UPSTAIRS" 7 "time.BodyAccMag.mean" -0.511312036747403
"WALKING_UPSTAIRS" 8 "time.BodyAccMag.mean" -0.468522592843416
"WALKING_UPSTAIRS" 9 "time.BodyAccMag.mean" -0.505183470509188
"WALKING_UPSTAIRS" 10 "time.BodyAccMag.mean" -0.9617663145
"WALKING_UPSTAIRS" 11 "time.BodyAccMag.mean" -0.542825032813608
"WALKING_UPSTAIRS" 14 "time.BodyAccMag.mean" -0.954651726708861
"LAYING" 20 "time.BodyAccMag.std" -0.519017420878205
"LAYING" 24 "time.BodyAccMag.std" -0.650862147810236
"LAYING" 27 "time.BodyAccMag.std" -0.600445866154362
"LAYING" 28 "time.BodyAccMag.std" -0.635821226515969
"LAYING" 29 "time.BodyAccMag.std" -0.579067216088081
"LAYING" 30 "time.BodyAccMag.std" -0.588158111633681
"SITTING" 12 "time.BodyAccMag.std" -0.509050737147015
"SITTING" 13 "time.BodyAccMag.std" -0.597230982062691
"SITTING" 17 "time.BodyAccMag.std" -0.585287408546562
"SITTING" 18 "time.BodyAccMag.std" -0.964222192
"SITTING" 19 "time.BodyAccMag.std" -0.599552767486306
"SITTING" 21 "time.BodyAccMag.std" -0.6601960145
"SITTING" 22 "time.BodyAccMag.std" -0.674728311182828
"STANDING" 18 "time.BodyAccMag.std" -0.665011683643713
"STANDING" 20 "time.BodyAccMag.std" -0.614326377454545
"STANDING" 22 "time.BodyAccMag.std" -0.469146190154634
"STANDING" 23 "time.BodyAccMag.std" -0.56557562579215
"STANDING" 25 "time.BodyAccMag.std" -0.659015505611247
"STANDING" 26 "time.BodyAccMag.std" -0.620355788665816
"STANDING" 27 "time.BodyAccMag.std" -0.973689910897436
"WALKING" 1 "time.BodyAccMag.std" -0.497096402038329
"WALKING" 2 "time.BodyAccMag.std" -0.552812545643709
"WALKING" 3 "time.BodyAccMag.std" -0.591224780306452
"WALKING" 4 "time.BodyAccMag.std" -0.670122122716495
"WALKING" 5 "time.BodyAccMag.std" -0.52162345171192
"WALKING" 6 "time.BodyAccMag.std" -0.626787109835169
"WALKING_DOWNSTAIRS" 10 "time.BodyAccMag.std" -0.44358190387041
"WALKING_DOWNSTAIRS" 12 "time.BodyAccMag.std" -0.621456341182258
"WALKING_DOWNSTAIRS" 14 "time.BodyAccMag.std" -0.321676687545492
"WALKING_DOWNSTAIRS" 15 "time.BodyAccMag.std" -0.557147874176037
"WALKING_DOWNSTAIRS" 16 "time.BodyAccMag.std" -0.661719690491803
"WALKING_DOWNSTAIRS" 17 "time.BodyAccMag.std" -0.97465493875
"WALKING_UPSTAIRS" 4 "time.BodyAccMag.std" -0.50629736504065
"WALKING_UPSTAIRS" 6 "time.BodyAccMag.std" -0.104608866786517
"WALKING_UPSTAIRS" 7 "time.BodyAccMag.std" -0.510669879158539
"WALKING_UPSTAIRS" 8 "time.BodyAccMag.std" -0.554038979266192
"WALKING_UPSTAIRS" 9 "time.BodyAccMag.std" -0.553038255314792
"WALKING_UPSTAIRS" 10 "time.BodyAccMag.std" -0.942239747
"WALKING_UPSTAIRS" 11 "time.BodyAccMag.std" -0.612882270912658
"WALKING_UPSTAIRS" 14 "time.BodyAccMag.std" -0.944706586962025
"LAYING" 20 "time.GravityAccMag.mean" -0.452429326099846
"LAYING" 24 "time.GravityAccMag.mean" -0.620032665162467
"LAYING" 27 "time.GravityAccMag.mean" -0.535726883050671
"LAYING" 28 "time.GravityAccMag.mean" -0.610030902501309
"LAYING" 29 "time.GravityAccMag.mean" -0.553585593347965
"LAYING" 30 "time.GravityAccMag.mean" -0.538131194183003
"SITTING" 12 "time.GravityAccMag.mean" -0.485419876919403
"SITTING" 13 "time.GravityAccMag.mean" -0.539871637249541
"SITTING" 17 "time.GravityAccMag.mean" -0.506906000020438
"SITTING" 18 "time.GravityAccMag.mean" -0.963685834333333
"SITTING" 19 "time.GravityAccMag.mean" -0.531507362111361
"SITTING" 21 "time.GravityAccMag.mean" -0.620309259553676
"SITTING" 22 "time.GravityAccMag.mean" -0.597799544011717
"STANDING" 18 "time.GravityAccMag.mean" -0.630947459700599
"STANDING" 20 "time.GravityAccMag.mean" -0.56833411675101
"STANDING" 22 "time.GravityAccMag.mean" -0.353264495414634
"STANDING" 23 "time.GravityAccMag.mean" -0.532754757205108
"STANDING" 25 "time.GravityAccMag.mean" -0.583377749713936
"STANDING" 26 "time.GravityAccMag.mean" -0.600932264175765
"STANDING" 27 "time.GravityAccMag.mean" -0.980278693846154
"WALKING" 1 "time.GravityAccMag.mean" -0.453632943768818
"WALKING" 2 "time.GravityAccMag.mean" -0.535281800541722
"WALKING" 3 "time.GravityAccMag.mean" -0.563140802770059
"WALKING" 4 "time.GravityAccMag.mean" -0.637532979814948
"WALKING" 5 "time.GravityAccMag.mean" -0.460866415568709
"WALKING" 6 "time.GravityAccMag.mean" -0.619147950475381
"WALKING_DOWNSTAIRS" 10 "time.GravityAccMag.mean" -0.384739666615641
"WALKING_DOWNSTAIRS" 12 "time.GravityAccMag.mean" -0.613018446822043
"WALKING_DOWNSTAIRS" 14 "time.GravityAccMag.mean" -0.29092762277541
"WALKING_DOWNSTAIRS" 15 "time.GravityAccMag.mean" -0.527285352000488
"WALKING_DOWNSTAIRS" 16 "time.GravityAccMag.mean" -0.616131116889044
"WALKING_DOWNSTAIRS" 17 "time.GravityAccMag.mean" -0.97810887125
"WALKING_UPSTAIRS" 4 "time.GravityAccMag.mean" -0.441789745892683
"WALKING_UPSTAIRS" 6 "time.GravityAccMag.mean" -0.0554082692382022
"WALKING_UPSTAIRS" 7 "time.GravityAccMag.mean" -0.511312036747403
"WALKING_UPSTAIRS" 8 "time.GravityAccMag.mean" -0.468522592843416
"WALKING_UPSTAIRS" 9 "time.GravityAccMag.mean" -0.505183470509188
"WALKING_UPSTAIRS" 10 "time.GravityAccMag.mean" -0.9617663145
"WALKING_UPSTAIRS" 11 "time.GravityAccMag.mean" -0.542825032813608
"WALKING_UPSTAIRS" 14 "time.GravityAccMag.mean" -0.954651726708861
"LAYING" 20 "time.GravityAccMag.std" -0.519017420878205
"LAYING" 24 "time.GravityAccMag.std" -0.650862147810236
"LAYING" 27 "time.GravityAccMag.std" -0.600445866154362
"LAYING" 28 "time.GravityAccMag.std" -0.635821226515969
"LAYING" 29 "time.GravityAccMag.std" -0.579067216088081
"LAYING" 30 "time.GravityAccMag.std" -0.588158111633681
"SITTING" 12 "time.GravityAccMag.std" -0.509050737147015
"SITTING" 13 "time.GravityAccMag.std" -0.597230982062691
"SITTING" 17 "time.GravityAccMag.std" -0.585287408546562
"SITTING" 18 "time.GravityAccMag.std" -0.964222192
"SITTING" 19 "time.GravityAccMag.std" -0.599552767486306
"SITTING" 21 "time.GravityAccMag.std" -0.6601960145
"SITTING" 22 "time.GravityAccMag.std" -0.674728311182828
"STANDING" 18 "time.GravityAccMag.std" -0.665011683643713
"STANDING" 20 "time.GravityAccMag.std" -0.614326377454545
"STANDING" 22 "time.GravityAccMag.std" -0.469146190154634
"STANDING" 23 "time.GravityAccMag.std" -0.56557562579215
"STANDING" 25 "time.GravityAccMag.std" -0.659015505611247
"STANDING" 26 "time.GravityAccMag.std" -0.620355788665816
"STANDING" 27 "time.GravityAccMag.std" -0.973689910897436
"WALKING" 1 "time.GravityAccMag.std" -0.497096402038329
"WALKING" 2 "time.GravityAccMag.std" -0.552812545643709
"WALKING" 3 "time.GravityAccMag.std" -0.591224780306452
"WALKING" 4 "time.GravityAccMag.std" -0.670122122716495
"WALKING" 5 "time.GravityAccMag.std" -0.52162345171192
"WALKING" 6 "time.GravityAccMag.std" -0.626787109835169
"WALKING_DOWNSTAIRS" 10 "time.GravityAccMag.std" -0.44358190387041
"WALKING_DOWNSTAIRS" 12 "time.GravityAccMag.std" -0.621456341182258
"WALKING_DOWNSTAIRS" 14 "time.GravityAccMag.std" -0.321676687545492
"WALKING_DOWNSTAIRS" 15 "time.GravityAccMag.std" -0.557147874176037
"WALKING_DOWNSTAIRS" 16 "time.GravityAccMag.std" -0.661719690491803
"WALKING_DOWNSTAIRS" 17 "time.GravityAccMag.std" -0.97465493875
"WALKING_UPSTAIRS" 4 "time.GravityAccMag.std" -0.50629736504065
"WALKING_UPSTAIRS" 6 "time.GravityAccMag.std" -0.104608866786517
"WALKING_UPSTAIRS" 7 "time.GravityAccMag.std" -0.510669879158539
"WALKING_UPSTAIRS" 8 "time.GravityAccMag.std" -0.554038979266192
"WALKING_UPSTAIRS" 9 "time.GravityAccMag.std" -0.553038255314792
"WALKING_UPSTAIRS" 10 "time.GravityAccMag.std" -0.942239747
"WALKING_UPSTAIRS" 11 "time.GravityAccMag.std" -0.612882270912658
"WALKING_UPSTAIRS" 14 "time.GravityAccMag.std" -0.944706586962025
"LAYING" 20 "time.BodyAccJerkMag.mean" -0.564555998864103
"LAYING" 24 "time.BodyAccJerkMag.mean" -0.713667423769029
"LAYING" 27 "time.BodyAccJerkMag.mean" -0.626287365461409
"LAYING" 28 "time.BodyAccJerkMag.mean" -0.689429387759162
"LAYING" 29 "time.BodyAccJerkMag.mean" -0.664538060484884
"LAYING" 30 "time.BodyAccJerkMag.mean" -0.697050126998956
"SITTING" 12 "time.BodyAccJerkMag.mean" -0.553813266144776
"SITTING" 13 "time.BodyAccJerkMag.mean" -0.625466938809174
"SITTING" 17 "time.BodyAccJerkMag.mean" -0.652073857695312
"SITTING" 18 "time.BodyAccJerkMag.mean" -0.984336614
"SITTING" 19 "time.BodyAccJerkMag.mean" -0.5762252472125
"SITTING" 21 "time.BodyAccJerkMag.mean" -0.703461275879657
"SITTING" 22 "time.BodyAccJerkMag.mean" -0.687293447142929
"STANDING" 18 "time.BodyAccJerkMag.mean" -0.73320719751497
"STANDING" 20 "time.BodyAccJerkMag.mean" -0.663144565966667
"STANDING" 22 "time.BodyAccJerkMag.mean" -0.484983543582927
"STANDING" 23 "time.BodyAccJerkMag.mean" -0.58640067170914
"STANDING" 25 "time.BodyAccJerkMag.mean" -0.783445354474328
"STANDING" 26 "time.BodyAccJerkMag.mean" -0.694917859209184
"STANDING" 27 "time.BodyAccJerkMag.mean" -0.990332891538461
"WALKING" 1 "time.BodyAccJerkMag.mean" -0.545431612066571
"WALKING" 2 "time.BodyAccJerkMag.mean" -0.58777744543543
"WALKING" 3 "time.BodyAccJerkMag.mean" -0.650182434328446
"WALKING" 4 "time.BodyAccJerkMag.mean" -0.72234055742268
"WALKING" 5 "time.BodyAccJerkMag.mean" -0.589313870006622
"WALKING" 6 "time.BodyAccJerkMag.mean" -0.701327652220339
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerkMag.mean" -0.474897326746876
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerkMag.mean" -0.684974084575269
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerkMag.mean" -0.487984706926639
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerkMag.mean" -0.654799694757531
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerkMag.mean" -0.725246870486339
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerkMag.mean" -0.992407460833333
"WALKING_UPSTAIRS" 4 "time.BodyAccJerkMag.mean" -0.551665062753089
"WALKING_UPSTAIRS" 6 "time.BodyAccJerkMag.mean" -0.153888888820225
"WALKING_UPSTAIRS" 7 "time.BodyAccJerkMag.mean" -0.622815767680292
"WALKING_UPSTAIRS" 8 "time.BodyAccJerkMag.mean" -0.534248616612028
"WALKING_UPSTAIRS" 9 "time.BodyAccJerkMag.mean" -0.621608245092361
"WALKING_UPSTAIRS" 10 "time.BodyAccJerkMag.mean" -0.978933889
"WALKING_UPSTAIRS" 11 "time.BodyAccJerkMag.mean" -0.679819504547468
"WALKING_UPSTAIRS" 14 "time.BodyAccJerkMag.mean" -0.982660079367089
"LAYING" 20 "time.BodyAccJerkMag.std" -0.540847617073269
"LAYING" 24 "time.BodyAccJerkMag.std" -0.689391189346457
"LAYING" 27 "time.BodyAccJerkMag.std" -0.618887250102013
"LAYING" 28 "time.BodyAccJerkMag.std" -0.687703433627487
"LAYING" 29 "time.BodyAccJerkMag.std" -0.620472049862791
"LAYING" 30 "time.BodyAccJerkMag.std" -0.658972148093473
"SITTING" 12 "time.BodyAccJerkMag.std" -0.468462139639552
"SITTING" 13 "time.BodyAccJerkMag.std" -0.610248540269939
"SITTING" 17 "time.BodyAccJerkMag.std" -0.649316139213437
"SITTING" 18 "time.BodyAccJerkMag.std" -0.983733639666667
"SITTING" 19 "time.BodyAccJerkMag.std" -0.601918552871944
"SITTING" 21 "time.BodyAccJerkMag.std" -0.680069218953922
"SITTING" 22 "time.BodyAccJerkMag.std" -0.671919866238182
"STANDING" 18 "time.BodyAccJerkMag.std" -0.723788786335329
"STANDING" 20 "time.BodyAccJerkMag.std" -0.626302305960101
"STANDING" 22 "time.BodyAccJerkMag.std" -0.457667435430488
"STANDING" 23 "time.BodyAccJerkMag.std" -0.55872531418629
"STANDING" 25 "time.BodyAccJerkMag.std" -0.780451867848411
"STANDING" 26 "time.BodyAccJerkMag.std" -0.677426336392347
"STANDING" 27 "time.BodyAccJerkMag.std" -0.990626418974359
"WALKING" 1 "time.BodyAccJerkMag.std" -0.515922167555159
"WALKING" 2 "time.BodyAccJerkMag.std" -0.512115278415232
"WALKING" 3 "time.BodyAccJerkMag.std" -0.607658214170381
"WALKING" 4 "time.BodyAccJerkMag.std" -0.71024608685567
"WALKING" 5 "time.BodyAccJerkMag.std" -0.589031268133113
"WALKING" 6 "time.BodyAccJerkMag.std" -0.659452354576271
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerkMag.std" -0.416276937898718
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerkMag.std" -0.636898344297849
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerkMag.std" -0.483221887802828
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerkMag.std" -0.625660376546646
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerkMag.std" -0.719647028238525
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerkMag.std" -0.991481431666667
"WALKING_UPSTAIRS" 4 "time.BodyAccJerkMag.std" -0.547890232756098
"WALKING_UPSTAIRS" 6 "time.BodyAccJerkMag.std" -0.0879004446179775
"WALKING_UPSTAIRS" 7 "time.BodyAccJerkMag.std" -0.550560230585714
"WALKING_UPSTAIRS" 8 "time.BodyAccJerkMag.std" -0.564471999961566
"WALKING_UPSTAIRS" 9 "time.BodyAccJerkMag.std" -0.608862145384722
"WALKING_UPSTAIRS" 10 "time.BodyAccJerkMag.std" -0.970288294833333
"WALKING_UPSTAIRS" 11 "time.BodyAccJerkMag.std" -0.664241760370253
"WALKING_UPSTAIRS" 14 "time.BodyAccJerkMag.std" -0.981714665063291
"LAYING" 20 "time.BodyGyroMag.mean" -0.435122258175641
"LAYING" 24 "time.BodyGyroMag.mean" -0.682447212750656
"LAYING" 27 "time.BodyGyroMag.mean" -0.622646577775503
"LAYING" 28 "time.BodyGyroMag.mean" -0.648538641430367
"LAYING" 29 "time.BodyGyroMag.mean" -0.602228993700349
"LAYING" 30 "time.BodyGyroMag.mean" -0.510032754098198
"SITTING" 12 "time.BodyGyroMag.mean" -0.585957269414925
"SITTING" 13 "time.BodyGyroMag.mean" -0.581215403184709
"SITTING" 17 "time.BodyGyroMag.mean" -0.630693906651719
"SITTING" 18 "time.BodyGyroMag.mean" -0.951887812
"SITTING" 19 "time.BodyGyroMag.mean" -0.548919668132222
"SITTING" 21 "time.BodyGyroMag.mean" -0.693779224517157
"SITTING" 22 "time.BodyGyroMag.mean" -0.704296113121212
"STANDING" 18 "time.BodyGyroMag.mean" -0.693434577904192
"STANDING" 20 "time.BodyGyroMag.mean" -0.581261642571717
"STANDING" 22 "time.BodyGyroMag.mean" -0.530408052165854
"STANDING" 23 "time.BodyGyroMag.mean" -0.544207964433387
"STANDING" 25 "time.BodyGyroMag.mean" -0.625733064258924
"STANDING" 26 "time.BodyGyroMag.mean" -0.694597662936224
"STANDING" 27 "time.BodyGyroMag.mean" -0.966683888076923
"WALKING" 1 "time.BodyGyroMag.mean" -0.475404785802305
"WALKING" 2 "time.BodyGyroMag.mean" -0.614771054893146
"WALKING" 3 "time.BodyGyroMag.mean" -0.643150121648094
"WALKING" 4 "time.BodyGyroMag.mean" -0.708221087886598
"WALKING" 5 "time.BodyGyroMag.mean" -0.602770284825828
"WALKING" 6 "time.BodyGyroMag.mean" -0.690488145614407
"WALKING_DOWNSTAIRS" 10 "time.BodyGyroMag.mean" -0.412441627912821
"WALKING_DOWNSTAIRS" 12 "time.BodyGyroMag.mean" -0.66459948788172
"WALKING_DOWNSTAIRS" 14 "time.BodyGyroMag.mean" -0.245124405807746
"WALKING_DOWNSTAIRS" 15 "time.BodyGyroMag.mean" -0.617721779796037
"WALKING_DOWNSTAIRS" 16 "time.BodyGyroMag.mean" -0.718168775628415
"WALKING_DOWNSTAIRS" 17 "time.BodyGyroMag.mean" -0.979459900833333
"WALKING_UPSTAIRS" 4 "time.BodyGyroMag.mean" -0.574385249590244
"WALKING_UPSTAIRS" 6 "time.BodyGyroMag.mean" -0.175624994910562
"WALKING_UPSTAIRS" 7 "time.BodyGyroMag.mean" -0.581899897967532
"WALKING_UPSTAIRS" 8 "time.BodyGyroMag.mean" -0.476214943826192
"WALKING_UPSTAIRS" 9 "time.BodyGyroMag.mean" -0.550201866572569
"WALKING_UPSTAIRS" 10 "time.BodyGyroMag.mean" -0.948394682666667
"WALKING_UPSTAIRS" 11 "time.BodyGyroMag.mean" -0.628367851066456
"WALKING_UPSTAIRS" 14 "time.BodyGyroMag.mean" -0.945647504556962
"LAYING" 20 "time.BodyGyroMag.std" -0.521471397919231
"LAYING" 24 "time.BodyGyroMag.std" -0.742983126606299
"LAYING" 27 "time.BodyGyroMag.std" -0.697498265308054
"LAYING" 28 "time.BodyGyroMag.std" -0.710956808836911
"LAYING" 29 "time.BodyGyroMag.std" -0.653732301592151
"LAYING" 30 "time.BodyGyroMag.std" -0.573779428671018
"SITTING" 12 "time.BodyGyroMag.std" -0.641774640228657
"SITTING" 13 "time.BodyGyroMag.std" -0.636364939544342
"SITTING" 17 "time.BodyGyroMag.std" -0.71559290114375
"SITTING" 18 "time.BodyGyroMag.std" -0.947942481333333
"SITTING" 19 "time.BodyGyroMag.std" -0.610093380740278
"SITTING" 21 "time.BodyGyroMag.std" -0.761303119652451
"SITTING" 22 "time.BodyGyroMag.std" -0.732423163577273
"STANDING" 18 "time.BodyGyroMag.std" -0.760315278287425
"STANDING" 20 "time.BodyGyroMag.std" -0.626155662129697
"STANDING" 22 "time.BodyGyroMag.std" -0.58616042178374
"STANDING" 23 "time.BodyGyroMag.std" -0.541949073660753
"STANDING" 25 "time.BodyGyroMag.std" -0.68515279467066
"STANDING" 26 "time.BodyGyroMag.std" -0.751833690215051
"STANDING" 27 "time.BodyGyroMag.std" -0.973304104615385
"WALKING" 1 "time.BodyGyroMag.std" -0.499839593745821
"WALKING" 2 "time.BodyGyroMag.std" -0.680584887880795
"WALKING" 3 "time.BodyGyroMag.std" -0.674010290979472
"WALKING" 4 "time.BodyGyroMag.std" -0.749105473365979
"WALKING" 5 "time.BodyGyroMag.std" -0.664078383532781
"WALKING" 6 "time.BodyGyroMag.std" -0.722636443516102
"WALKING_DOWNSTAIRS" 10 "time.BodyGyroMag.std" -0.541830959732991
"WALKING_DOWNSTAIRS" 12 "time.BodyGyroMag.std" -0.715896647204301
"WALKING_DOWNSTAIRS" 14 "time.BodyGyroMag.std" -0.317377464295082
"WALKING_DOWNSTAIRS" 15 "time.BodyGyroMag.std" -0.675336960047866
"WALKING_DOWNSTAIRS" 16 "time.BodyGyroMag.std" -0.78482286579235
"WALKING_DOWNSTAIRS" 17 "time.BodyGyroMag.std" -0.980494326458333
"WALKING_UPSTAIRS" 4 "time.BodyGyroMag.std" -0.639915777398374
"WALKING_UPSTAIRS" 6 "time.BodyGyroMag.std" -0.201180788774157
"WALKING_UPSTAIRS" 7 "time.BodyGyroMag.std" -0.598670795839286
"WALKING_UPSTAIRS" 8 "time.BodyGyroMag.std" -0.581422885341281
"WALKING_UPSTAIRS" 9 "time.BodyGyroMag.std" -0.663198385034722
"WALKING_UPSTAIRS" 10 "time.BodyGyroMag.std" -0.946460267166667
"WALKING_UPSTAIRS" 11 "time.BodyGyroMag.std" -0.696771378957911
"WALKING_UPSTAIRS" 14 "time.BodyGyroMag.std" -0.94746971556962
"LAYING" 20 "time.BodyGyroJerkMag.mean" -0.624627827903846
"LAYING" 24 "time.BodyGyroJerkMag.mean" -0.791646550787402
"LAYING" 27 "time.BodyGyroJerkMag.mean" -0.778275050167785
"LAYING" 28 "time.BodyGyroJerkMag.mean" -0.78929494326178
"LAYING" 29 "time.BodyGyroJerkMag.mean" -0.802293906366279
"LAYING" 30 "time.BodyGyroJerkMag.mean" -0.785870931331593
"SITTING" 12 "time.BodyGyroJerkMag.mean" -0.735015701865672
"SITTING" 13 "time.BodyGyroJerkMag.mean" -0.712745036012232
"SITTING" 17 "time.BodyGyroJerkMag.mean" -0.78281769309375
"SITTING" 18 "time.BodyGyroJerkMag.mean" -0.986611885
"SITTING" 19 "time.BodyGyroJerkMag.mean" -0.683436541824444
"SITTING" 21 "time.BodyGyroJerkMag.mean" -0.807817403137255
"SITTING" 22 "time.BodyGyroJerkMag.mean" -0.838758636363636
"STANDING" 18 "time.BodyGyroJerkMag.mean" -0.84851863011976
"STANDING" 20 "time.BodyGyroJerkMag.mean" -0.730864782378788
"STANDING" 22 "time.BodyGyroJerkMag.mean" -0.723727568292683
"STANDING" 23 "time.BodyGyroJerkMag.mean" -0.623412641977151
"STANDING" 25 "time.BodyGyroJerkMag.mean" -0.849630706259169
"STANDING" 26 "time.BodyGyroJerkMag.mean" -0.798325916709184
"STANDING" 27 "time.BodyGyroJerkMag.mean" -0.994198412051282
"WALKING" 1 "time.BodyGyroJerkMag.mean" -0.639517432642651
"WALKING" 2 "time.BodyGyroJerkMag.mean" -0.746559539039735
"WALKING" 3 "time.BodyGyroJerkMag.mean" -0.784056656246334
"WALKING" 4 "time.BodyGyroJerkMag.mean" -0.849581355824742
"WALKING" 5 "time.BodyGyroJerkMag.mean" -0.707383517582782
"WALKING" 6 "time.BodyGyroJerkMag.mean" -0.780046966228814
"WALKING_DOWNSTAIRS" 10 "time.BodyGyroJerkMag.mean" -0.670402026880342
"WALKING_DOWNSTAIRS" 12 "time.BodyGyroJerkMag.mean" -0.807753381612903
"WALKING_DOWNSTAIRS" 14 "time.BodyGyroJerkMag.mean" -0.608256767676639
"WALKING_DOWNSTAIRS" 15 "time.BodyGyroJerkMag.mean" -0.805282669512195
"WALKING_DOWNSTAIRS" 16 "time.BodyGyroJerkMag.mean" -0.860446372459016
"WALKING_DOWNSTAIRS" 17 "time.BodyGyroJerkMag.mean" -0.994575164583333
"WALKING_UPSTAIRS" 4 "time.BodyGyroJerkMag.mean" -0.771259192195122
"WALKING_UPSTAIRS" 6 "time.BodyGyroJerkMag.mean" -0.202676039247191
"WALKING_UPSTAIRS" 7 "time.BodyGyroJerkMag.mean" -0.713191348337662
"WALKING_UPSTAIRS" 8 "time.BodyGyroJerkMag.mean" -0.673625525658363
"WALKING_UPSTAIRS" 9 "time.BodyGyroJerkMag.mean" -0.7629795809375
"WALKING_UPSTAIRS" 10 "time.BodyGyroJerkMag.mean" -0.984314541333333
"WALKING_UPSTAIRS" 11 "time.BodyGyroJerkMag.mean" -0.826829028481013
"WALKING_UPSTAIRS" 14 "time.BodyGyroJerkMag.mean" -0.98548876278481
"LAYING" 20 "time.BodyGyroJerkMag.std" -0.65307636871282
"LAYING" 24 "time.BodyGyroJerkMag.std" -0.788997850813648
